"","X.1","X","point","date","year","observer","time","temp","wind","cloud","julian"
"1",226,489,1201,"2014-06-09",2014,"EVC",485,67,2,100,160
"2",227,493,1201,"2012-06-18",2012,"AEB",486,78,1,20,170
"3",228,496,1201,"2012-05-31",2012,"CLL",443,57,1,0,152
"4",229,498,1201,"2014-06-28",2014,"JJV",446,74,0,100,179
"5",230,500,1201,"2014-07-15",2014,"JJV",463,59,1,10,196
"6",231,504,1201,"2013-07-07",2013,"VMJ",549,68,0,90,188
"7",232,506,1201,"2013-06-18",2013,"CLL",368,73,0,100,169
"8",233,508,1201,"2014-06-26",2014,"MAV",441,65,1,30,177
"9",234,510,1201,"2013-06-02",2013,"ROS",534,70,1,0,153
"10",235,513,1201,"2012-06-30",2012,"JJV",409,78,1,0,182
"11",236,516,1202,"2014-06-09",2014,"EVC",461,67,2,100,160
"12",237,519,1202,"2014-06-28",2014,"EVC",419,70,0,100,179
"13",238,522,1202,"2014-07-15",2014,"EVC",436,60,1,10,196
"14",239,527,1202,"2012-06-18",2012,"AEB",514,80,2,20,170
"15",240,531,1202,"2012-05-31",2012,"CLL",423,57,1,0,152
"16",241,534,1202,"2013-07-07",2013,"VMJ",531,68,1,80,188
"17",242,538,1202,"2014-06-26",2014,"MAV",472,66,0,30,177
"18",243,539,1202,"2013-06-18",2013,"ROS",359,68,0,100,169
"19",244,540,1202,"2012-06-30",2012,"JJV",387,76,1,0,182
"20",245,544,1202,"2013-06-02",2013,"SJW",587,75,2,10,153
"21",246,548,1203,"2014-06-09",2014,"EVC",433,67,2,100,160
"22",247,552,1203,"2014-06-28",2014,"EVC",396,70,0,100,179
"23",248,555,1203,"2014-07-15",2014,"EVC",414,60,1,20,196
"24",249,559,1203,"2012-06-18",2012,"AEB",535,83,2,10,170
"25",250,563,1203,"2012-05-31",2012,"CLL",396,55,0,0,152
"26",251,567,1203,"2013-07-07",2013,"VMJ",480,68,0,90,188
"27",252,572,1203,"2014-06-26",2014,"MAV",492,66,0,20,177
"28",253,574,1203,"2013-06-18",2013,"ROS",469,69,0,90,169
"29",254,577,1203,"2012-06-30",2012,"JJV",553,82,2,0,182
"30",255,581,1203,"2013-06-02",2013,"SJW",496,72,1,0,153
"31",256,583,1204,"2014-06-09",2014,"EVC",407,65,2,90,160
"32",257,586,1204,"2014-06-28",2014,"EVC",377,72,1,100,179
"33",258,590,1204,"2014-07-15",2014,"EVC",393,60,1,10,196
"34",259,595,1204,"2012-06-18",2012,"AEB",557,85,2,0,170
"35",260,598,1204,"2012-05-31",2012,"CLL",374,55,1,0,152
"36",261,600,1204,"2013-07-07",2013,"VMJ",381,68,0,100,188
"37",262,604,1204,"2014-06-26",2014,"MAV",518,69,0,10,177
"38",263,606,1204,"2013-06-18",2013,"ROS",547,69,1,80,169
"39",264,610,1204,"2012-06-30",2012,"JJV",529,81,3,0,182
"40",265,614,1204,"2013-06-02",2013,"SJW",469,70,1,10,153
"41",266,617,1205,"2014-06-09",2014,"EVC",385,65,2,80,160
"42",267,618,1205,"2014-06-28",2014,"EVC",358,73,1,100,179
"43",268,619,1205,"2014-07-15",2014,"EVC",373,60,2,0,196
"44",269,620,1205,"2013-07-07",2013,"VMJ",501,68,1,60,188
"45",270,621,1205,"2014-06-26",2014,"MAV",536,70,1,20,177
"46",271,622,1205,"2012-05-31",2012,"JDS",567,66,3,30,152
"47",272,623,1205,"2013-06-18",2013,"ROS",530,69,0,80,169
"48",273,624,1205,"2012-06-16",2012,"JJV",372,65,1,30,168
"49",274,625,1205,"2012-06-30",2012,"MAV",523,82,3,0,182
"50",275,626,1205,"2013-06-02",2013,"SJW",381,65,1,70,153
"51",276,627,1206,"2014-06-03",2014,"EVC",566,75,1,100,154
"52",277,628,1206,"2014-06-19",2014,"EVC",525,74,2,10,170
"53",278,631,1206,"2014-07-04",2014,"EVC",535,62,1,10,185
"54",279,635,1206,"2014-06-18",2014,"JDS",406,69,1,20,169
"55",280,639,1206,"2012-06-20",2012,"CLL",582,76,1,0,172
"56",281,641,1206,"2013-07-05",2013,"CLL",381,68,0,70,186
"57",282,644,1206,"2012-07-02",2012,"BSS",500,76,1,60,184
"58",283,647,1206,"2013-06-19",2013,"ROS",410,64,0,90,170
"59",284,650,1206,"2012-06-04",2012,"CPW",377,62,0,50,156
"60",285,651,1206,"2013-06-03",2013,"SJW",587,70,1,90,154
"61",286,652,1207,"2014-06-03",2014,"EVC",590,72,1,100,154
"62",287,656,1207,"2014-06-19",2014,"EVC",504,73,1,10,170
"63",288,658,1207,"2014-07-04",2014,"EVC",515,60,1,0,185
"64",289,659,1207,"2014-06-18",2014,"JDS",386,69,1,20,169
"65",290,662,1207,"2013-07-05",2013,"LMG",386,69,0,100,186
"66",291,663,1207,"2012-06-20",2012,"CLL",560,75,1,0,172
"67",292,665,1207,"2012-07-02",2012,"BSS",483,76,1,70,184
"68",293,669,1207,"2013-06-19",2013,"ROS",429,65,0,80,170
"69",294,672,1207,"2012-06-04",2012,"CPW",402,62,0,30,156
"70",295,673,1207,"2013-06-03",2013,"SJW",557,70,1,90,154
"71",296,675,1208,"2014-06-03",2014,"EVC",406,73,1,100,154
"72",297,678,1208,"2014-06-19",2014,"EVC",478,74,1,10,170
"73",298,679,1208,"2014-07-04",2014,"EVC",490,60,1,10,185
"74",299,682,1208,"2014-06-18",2014,"JDS",539,76,3,20,169
"75",300,684,1208,"2013-07-05",2013,"LMG",408,73,0,100,186
"76",301,686,1208,"2012-06-20",2012,"CLL",531,74,0,0,172
"77",302,687,1208,"2012-07-02",2012,"BSS",460,76,1,70,184
"78",303,688,1208,"2013-06-19",2013,"ROS",462,65,1,10,170
"79",304,691,1208,"2012-06-04",2012,"CPW",431,64,0,30,156
"80",305,692,1208,"2013-06-03",2013,"SJW",523,70,0,90,154
"81",306,694,1209,"2014-06-03",2014,"EVC",427,73,2,100,154
"82",307,698,1209,"2014-06-19",2014,"EVC",456,72,2,10,170
"83",308,700,1209,"2014-07-04",2014,"EVC",469,58,1,10,185
"84",309,703,1209,"2014-06-18",2014,"JDS",520,75,3,10,169
"85",310,707,1209,"2013-07-05",2013,"LMG",425,75,0,100,186
"86",311,709,1209,"2012-06-20",2012,"CLL",483,73,1,0,172
"87",312,711,1209,"2012-07-02",2012,"BSS",425,75,2,70,184
"88",313,713,1209,"2013-06-19",2013,"ROS",482,65,4,10,170
"89",314,715,1209,"2012-06-04",2012,"CPW",474,66,0,50,156
"90",315,717,1209,"2013-06-03",2013,"SJW",500,70,0,20,154
"91",325,739,1210,"2013-06-03",2013,"RRG",506,59,0,100,154
"92",326,740,1210,"2014-06-18",2014,"EVC",485,75,1,10,169
"93",327,741,1210,"2014-06-03",2014,"JDS",435,72,2,100,154
"94",328,743,1210,"2012-06-04",2012,"AEB",499,64,0,100,156
"95",329,746,1210,"2014-06-19",2014,"JDS",414,70,1,20,170
"96",330,747,1210,"2013-07-05",2013,"LMG",505,78,0,100,186
"97",331,748,1210,"2014-07-04",2014,"JDS",415,56,1,10,185
"98",332,749,1210,"2013-06-19",2013,"VMJ",385,62,0,100,170
"99",333,750,1210,"2012-07-02",2012,"JDS",423,73,0,60,184
"100",334,751,1210,"2012-06-20",2012,"JJV",460,68,0,0,172
"101",335,752,1211,"2013-06-03",2013,"RRG",421,56,1,20,154
"102",336,754,1211,"2014-06-18",2014,"EVC",465,73,1,10,169
"103",337,756,1211,"2014-06-03",2014,"JDS",458,72,1,100,154
"104",338,759,1211,"2012-06-04",2012,"AEB",526,64,0,100,156
"105",339,761,1211,"2014-06-19",2014,"JDS",396,69,1,20,170
"106",340,764,1211,"2014-07-04",2014,"JDS",395,56,1,20,185
"107",341,768,1211,"2013-06-19",2013,"VMJ",482,64,1,60,170
"108",342,772,1211,"2012-07-02",2012,"JDS",403,72,0,30,184
"109",343,775,1211,"2013-07-05",2013,"ROS",429,67,0,100,186
"110",344,778,1211,"2012-06-20",2012,"JJV",435,68,1,0,172
"111",345,783,1212,"2013-06-03",2013,"RRG",402,55,1,10,154
"112",346,786,1212,"2014-06-18",2014,"EVC",446,75,2,20,169
"113",347,789,1212,"2014-06-03",2014,"JDS",475,73,1,100,154
"114",348,793,1212,"2012-06-04",2012,"AEB",546,65,0,70,156
"115",349,797,1212,"2014-06-19",2014,"JDS",379,69,0,30,170
"116",350,800,1212,"2014-07-04",2014,"JDS",377,56,1,20,185
"117",351,805,1212,"2013-06-19",2013,"VMJ",503,64,1,60,170
"118",352,809,1212,"2012-07-02",2012,"JDS",386,72,0,40,184
"119",353,812,1212,"2013-07-05",2013,"ROS",409,66,0,100,186
"120",354,815,1212,"2012-06-20",2012,"JJV",414,67,0,0,172
"121",355,819,1213,"2013-06-03",2013,"RRG",388,56,0,10,154
"122",356,821,1213,"2014-06-18",2014,"EVC",428,75,1,30,169
"123",357,825,1213,"2014-06-03",2014,"JDS",492,73,3,100,154
"124",358,828,1213,"2012-06-04",2012,"AEB",565,68,0,100,156
"125",359,832,1213,"2014-06-19",2014,"JDS",503,75,1,0,170
"126",360,835,1213,"2014-07-04",2014,"JDS",525,62,2,0,185
"127",361,838,1213,"2013-06-19",2013,"VMJ",520,64,1,20,170
"128",362,841,1213,"2013-07-05",2013,"ROS",390,66,0,90,186
"129",363,844,1213,"2012-07-02",2012,"JDS",498,75,0,30,184
"130",364,847,1213,"2012-06-20",2012,"JJV",395,68,0,0,172
"131",365,852,1214,"2013-06-03",2013,"RRG",438,57,1,10,154
"132",366,855,1214,"2014-06-18",2014,"EVC",407,75,2,20,169
"133",367,858,1214,"2014-06-03",2014,"JDS",509,73,2,100,154
"134",368,861,1214,"2012-06-04",2012,"AEB",391,59,1,40,156
"135",369,865,1214,"2014-06-19",2014,"JDS",521,74,2,0,170
"136",370,868,1214,"2014-07-04",2014,"JDS",544,62,1,0,185
"137",371,871,1214,"2013-06-19",2013,"VMJ",464,64,1,60,170
"138",372,874,1214,"2013-07-05",2013,"ROS",449,68,0,100,186
"139",373,877,1214,"2012-07-02",2012,"JDS",456,74,0,40,184
"140",374,882,1214,"2012-06-20",2012,"JJV",509,74,0,0,172
"141",375,884,1215,"2013-06-03",2013,"RRG",488,57,1,100,154
"142",376,887,1215,"2014-06-18",2014,"EVC",515,75,2,10,169
"143",377,888,1215,"2014-06-03",2014,"JDS",413,72,2,100,154
"144",378,892,1215,"2012-06-04",2012,"AEB",476,62,0,50,156
"145",379,895,1215,"2014-06-19",2014,"JDS",432,72,2,10,170
"146",380,897,1215,"2014-07-04",2014,"JDS",435,57,1,10,185
"147",381,900,1215,"2013-06-19",2013,"VMJ",403,62,0,100,170
"148",382,904,1215,"2012-07-02",2012,"JDS",440,73,0,50,184
"149",383,908,1215,"2013-07-05",2013,"ROS",509,69,0,100,186
"150",384,911,1215,"2012-06-20",2012,"JJV",483,69,0,0,172
"151",385,914,1216,"2013-06-03",2013,"RRG",471,58,0,100,154
"152",386,916,1216,"2014-06-18",2014,"EVC",535,77,2,0,169
"153",387,919,1216,"2014-06-03",2014,"JDS",396,71,2,100,154
"154",388,922,1216,"2014-06-19",2014,"JDS",450,72,2,0,170
"155",389,925,1216,"2014-07-04",2014,"JDS",456,58,1,10,185
"156",390,928,1216,"2013-06-19",2013,"VMJ",422,64,0,90,170
"157",391,932,1216,"2012-06-20",2012,"CLL",505,74,1,0,172
"158",392,933,1216,"2012-07-02",2012,"BSS",440,76,1,70,184
"159",393,937,1216,"2013-07-05",2013,"ROS",489,68,1,100,186
"160",394,939,1216,"2012-06-04",2012,"CPW",456,65,0,30,156
"161",395,940,1217,"2013-06-03",2013,"RRG",454,57,0,30,154
"162",396,942,1217,"2014-06-18",2014,"EVC",390,75,1,20,169
"163",397,943,1217,"2014-06-03",2014,"JDS",526,74,2,100,154
"164",398,945,1217,"2012-06-04",2012,"AEB",415,60,0,30,156
"165",399,948,1217,"2014-06-19",2014,"JDS",468,72,2,0,170
"166",400,950,1217,"2014-07-04",2014,"JDS",476,58,1,0,185
"167",401,952,1217,"2013-06-19",2013,"VMJ",441,64,0,50,170
"168",402,953,1217,"2013-07-05",2013,"ROS",471,68,0,100,186
"169",403,954,1217,"2012-07-02",2012,"JDS",476,74,1,30,184
"170",404,957,1217,"2012-06-20",2012,"JJV",529,75,0,0,172
"171",405,959,1218,"2013-06-03",2013,"RRG",372,54,1,20,154
"172",406,960,1218,"2014-06-18",2014,"EVC",370,75,1,20,169
"173",407,962,1218,"2014-06-03",2014,"JDS",543,74,1,100,154
"174",408,965,1218,"2012-06-04",2012,"AEB",584,68,0,100,156
"175",409,967,1218,"2014-06-19",2014,"JDS",485,74,1,0,170
"176",410,969,1218,"2014-07-04",2014,"JDS",497,59,1,0,185
"177",411,971,1218,"2013-06-19",2013,"VMJ",538,64,0,50,170
"178",412,972,1218,"2013-07-05",2013,"ROS",370,66,0,80,186
"179",413,974,1218,"2012-07-02",2012,"JDS",514,76,0,30,184
"180",414,977,1218,"2012-06-20",2012,"JJV",374,68,0,0,172
"181",424,1004,1224,"2014-06-13",2014,"JDS",374,63,2,90,164
"182",425,1007,1224,"2014-06-27",2014,"JJV",520,71,0,10,178
"183",426,1009,1224,"2013-06-17",2013,"VMJ",483,70,0,30,168
"184",427,1012,1224,"2012-06-18",2012,"CLL",385,72,2,0,170
"185",428,1014,1224,"2014-06-29",2014,"MAV",367,71,2,100,180
"186",429,1016,1224,"2014-07-16",2014,"MAV",383,55,0,0,197
"187",430,1018,1224,"2012-06-02",2012,"JJV",510,53,1,10,154
"188",431,1022,1224,"2013-07-02",2013,"JJV",503,63,1,100,183
"189",432,1025,1224,"2012-07-01",2012,"CPW",394,78,0,100,183
"190",433,1027,1224,"2013-05-30",2013,"SJW",413,75,1,100,150
"191",434,1031,1225,"2014-06-13",2014,"JDS",410,63,1,90,164
"192",435,1033,1225,"2014-06-29",2014,"JDS",370,72,1,70,180
"193",436,1035,1225,"2014-07-16",2014,"JDS",394,57,1,0,197
"194",437,1039,1225,"2014-06-27",2014,"JJV",472,69,0,30,178
"195",438,1043,1225,"2012-06-18",2012,"CLL",404,73,2,0,170
"196",439,1045,1225,"2013-06-17",2013,"CLL",478,73,0,40,168
"197",440,1047,1225,"2013-07-02",2013,"ROS",505,66,1,100,183
"198",441,1049,1225,"2012-06-02",2012,"JJV",488,50,2,10,154
"199",442,1051,1225,"2013-05-30",2013,"JJV",403,68,2,60,150
"200",443,1052,1225,"2012-07-01",2012,"CPW",418,78,1,100,183
"201",444,1053,1226,"2014-06-13",2014,"EVC",375,65,2,100,164
"202",445,1057,1226,"2014-06-27",2014,"JDS",499,72,2,10,178
"203",446,1061,1226,"2013-06-17",2013,"VMJ",507,70,0,50,168
"204",447,1064,1226,"2014-06-29",2014,"JJV",376,76,1,80,180
"205",448,1067,1226,"2012-06-18",2012,"CLL",366,72,1,0,170
"206",449,1070,1226,"2014-07-16",2014,"JJV",387,57,0,20,197
"207",450,1072,1226,"2012-06-02",2012,"JJV",531,54,1,10,154
"208",451,1076,1226,"2013-07-02",2013,"JJV",521,63,1,100,183
"209",452,1079,1226,"2012-07-01",2012,"CPW",373,78,0,100,183
"210",453,1081,1226,"2013-05-30",2013,"SJW",388,75,0,100,150
"211",454,1083,1227,"2013-05-30",2013,"RRG",411,67,1,30,150
"212",455,1085,1227,"2014-06-25",2014,"EVC",517,70,2,10,176
"213",456,1087,1227,"2014-06-11",2014,"JDS",396,65,2,100,162
"214",457,1090,1227,"2012-06-02",2012,"CLL",398,50,0,0,154
"215",458,1092,1227,"2013-07-02",2013,"VMJ",367,62,2,100,183
"216",459,1096,1227,"2014-06-27",2014,"MAV",538,70,2,0,178
"217",460,1098,1227,"2014-07-13",2014,"MAV",518,72,3,90,194
"218",461,1100,1227,"2013-06-17",2013,"ROS",448,70,0,90,168
"219",462,1102,1227,"2012-06-18",2012,"JDS",481,74,1,10,170
"220",463,1105,1227,"2012-07-01",2012,"MAV",365,70,0,50,183
"221",464,1107,1228,"2013-05-30",2013,"RRG",410,66,1,10,150
"222",465,1109,1228,"2014-06-25",2014,"EVC",539,70,1,10,176
"223",466,1111,1228,"2014-06-11",2014,"JDS",374,66,1,90,162
"224",467,1115,1228,"2012-06-02",2012,"CLL",373,49,0,0,154
"225",468,1120,1228,"2013-07-02",2013,"VMJ",396,64,0,100,183
"226",469,1124,1228,"2014-06-27",2014,"MAV",516,70,0,0,178
"227",470,1126,1228,"2014-07-13",2014,"MAV",502,72,2,90,194
"228",471,1128,1228,"2012-07-01",2012,"BSS",358,74,1,100,183
"229",472,1132,1228,"2013-06-17",2013,"ROS",473,70,0,80,168
"230",473,1135,1228,"2012-06-18",2012,"JDS",501,74,2,10,170
"231",474,1138,1229,"2013-05-30",2013,"RRG",371,65,1,10,150
"232",475,1139,1229,"2014-06-11",2014,"EVC",384,67,2,100,162
"233",476,1141,1229,"2014-06-27",2014,"EVC",369,71,1,20,178
"234",477,1144,1229,"2014-07-13",2014,"EVC",368,75,2,100,194
"235",478,1145,1229,"2012-06-02",2012,"AEB",377,48,0,0,154
"236",479,1148,1229,"2013-07-02",2013,"VMJ",414,64,2,100,183
"237",480,1151,1229,"2014-06-25",2014,"MAV",523,69,1,20,176
"238",481,1152,1229,"2013-06-17",2013,"ROS",489,70,1,80,168
"239",482,1153,1229,"2012-07-01",2012,"JDS",357,73,0,90,183
"240",483,1154,1229,"2012-06-18",2012,"CPW",542,78,2,0,170
"241",493,1168,1230,"2012-07-02",2012,"CAB",499,72,1,0,184
"242",494,1169,1230,"2013-07-01",2013,"LMG",547,75,1,100,182
"243",495,1171,1230,"2014-06-17",2014,"JJV",481,69,0,20,168
"244",496,1174,1230,"2014-06-02",2014,"MAV",445,72,3,100,153
"245",497,1175,1230,"2012-05-31",2012,"BSS",430,60,1,0,152
"246",498,1178,1230,"2014-06-19",2014,"MAV",398,71,0,70,170
"247",499,1179,1230,"2014-07-04",2014,"MAV",405,50,0,0,185
"248",500,1181,1230,"2013-05-30",2013,"JDS",446,69,2,0,150
"249",501,1183,1230,"2013-06-17",2013,"RRU",473,70,0,60,168
"250",502,1185,1230,"2012-06-16",2012,"MAV",458,63,1,0,168
"251",503,1186,1231,"2012-07-02",2012,"CAB",461,70,0,10,184
"252",504,1188,1231,"2013-07-01",2013,"LMG",532,75,1,100,182
"253",505,1191,1231,"2014-06-17",2014,"JJV",463,69,0,20,168
"254",506,1193,1231,"2014-06-02",2014,"MAV",463,73,3,100,153
"255",507,1195,1231,"2012-05-31",2012,"BSS",449,61,1,0,152
"256",508,1199,1231,"2014-06-19",2014,"MAV",419,71,0,50,170
"257",509,1201,1231,"2014-07-04",2014,"MAV",422,50,0,0,185
"258",510,1202,1231,"2013-05-30",2013,"JDS",464,70,2,20,150
"259",511,1204,1231,"2013-06-17",2013,"RRU",455,68,0,90,168
"260",512,1206,1231,"2012-06-16",2012,"MAV",438,62,1,0,168
"261",513,1208,1232,"2012-07-02",2012,"CAB",436,68,0,10,184
"262",514,1209,1232,"2013-07-01",2013,"LMG",516,75,0,80,182
"263",515,1212,1232,"2014-06-19",2014,"JJV",496,73,0,30,170
"264",516,1215,1232,"2014-07-04",2014,"JJV",486,54,1,0,185
"265",517,1219,1232,"2014-06-03",2014,"MAV",440,70,3,100,154
"266",518,1221,1232,"2012-05-31",2012,"BSS",474,62,2,0,152
"267",519,1224,1232,"2014-06-17",2014,"MAV",520,70,3,20,168
"268",520,1226,1232,"2013-05-30",2013,"JDS",481,70,2,10,150
"269",521,1228,1232,"2013-06-17",2013,"RRU",435,68,0,90,168
"270",522,1229,1232,"2012-06-16",2012,"MAV",420,61,1,0,168
"271",523,1231,1233,"2012-05-31",2012,"CAB",469,57,2,0,152
"272",524,1232,1233,"2012-07-02",2012,"AEB",473,68,1,20,184
"273",525,1233,1233,"2014-06-19",2014,"JJV",523,74,1,30,170
"274",526,1234,1233,"2014-07-04",2014,"JJV",504,57,0,0,185
"275",527,1238,1233,"2014-06-03",2014,"MAV",459,70,3,100,154
"276",528,1239,1233,"2013-05-30",2013,"CLL",454,73,1,10,150
"277",529,1242,1233,"2014-06-17",2014,"MAV",502,69,2,30,168
"278",530,1243,1233,"2012-06-16",2012,"BSS",417,70,1,0,168
"279",531,1245,1233,"2013-06-17",2013,"JDS",439,66,0,30,168
"280",532,1247,1233,"2013-07-01",2013,"RRU",532,70,2,100,182
"281",533,1249,1234,"2012-05-30",2012,"CAB",602,72,0,0,151
"282",534,1251,1234,"2012-07-03",2012,"CAB",346,73,0,0,185
"283",535,1252,1234,"2013-06-29",2013,"LMG",450,71,1,50,180
"284",536,1253,1234,"2014-06-18",2014,"JJV",522,76,1,40,169
"285",537,1255,1234,"2014-07-01",2014,"JJV",520,78,3,40,182
"286",538,1258,1234,"2013-05-29",2013,"CLL",349,70,1,80,149
"287",539,1260,1234,"2014-06-06",2014,"MAV",378,55,0,20,157
"288",540,1261,1234,"2014-06-16",2014,"MAV",481,67,1,60,167
"289",541,1262,1234,"2012-06-14",2012,"BSS",345,58,1,0,166
"290",542,1263,1234,"2013-06-15",2013,"JDS",517,66,2,10,166
"291",669,1494,137,"2014-06-14",2014,"EVC",483,57,1,10,165
"292",670,1496,137,"2013-07-07",2013,"RRG",521,71,0,80,188
"293",671,1498,137,"2014-06-25",2014,"JDS",427,69,1,100,176
"294",672,1500,137,"2013-06-02",2013,"VMJ",511,66,0,30,153
"295",673,1502,137,"2014-06-26",2014,"JJV",409,68,0,30,177
"296",674,1504,137,"2014-07-12",2014,"JJV",422,68,1,70,193
"297",675,1506,137,"2011-07-06",2011,"GDG",542,73,0,20,187
"298",676,1507,137,"2012-07-05",2012,"CLL",426,77,0,0,187
"299",677,1508,137,"2011-06-01",2011,"KBM",503,77,0,0,152
"300",678,1510,137,"2012-06-03",2012,"JDS",469,57,0,10,155
"301",679,1514,137,"2011-06-17",2011,"JJV",450,70,0,10,168
"302",680,1517,137,"2012-06-19",2012,"CPW",476,76,0,0,171
"303",681,1518,137,"2013-06-18",2013,"SJW",433,72,0,50,169
"304",682,1519,138,"2014-06-14",2014,"EVC",450,55,2,10,165
"305",683,1523,138,"2013-07-07",2013,"RRG",542,73,0,100,188
"306",684,1524,138,"2014-06-25",2014,"JDS",447,70,1,90,176
"307",685,1527,138,"2013-06-02",2013,"VMJ",531,68,1,20,153
"308",686,1531,138,"2014-06-26",2014,"JJV",392,68,0,50,177
"309",687,1533,138,"2014-07-12",2014,"JJV",399,68,0,80,193
"310",688,1537,138,"2011-07-06",2011,"GDG",561,74,0,20,187
"311",689,1539,138,"2012-07-05",2012,"CLL",457,79,0,0,187
"312",690,1540,138,"2011-06-01",2011,"KBM",480,75,1,0,152
"313",691,1541,138,"2012-06-03",2012,"JDS",495,60,0,10,155
"314",692,1544,138,"2011-06-17",2011,"JJV",475,72,0,0,168
"315",693,1546,138,"2012-06-19",2012,"CPW",456,74,0,0,171
"316",694,1547,138,"2013-06-18",2013,"SJW",411,72,0,10,169
"317",695,1550,139,"2013-06-18",2013,"RRG",391,68,0,30,169
"318",696,1551,139,"2014-06-14",2014,"JDS",471,55,1,0,165
"319",697,1554,139,"2012-06-19",2012,"AEB",498,76,0,0,171
"320",698,1556,139,"2014-06-26",2014,"JDS",499,70,1,50,177
"321",699,1559,139,"2014-07-12",2014,"JDS",517,70,1,80,193
"322",700,1562,139,"2012-06-03",2012,"CLL",486,58,0,0,155
"323",701,1564,139,"2014-06-25",2014,"JJV",405,69,0,70,176
"324",702,1567,139,"2011-07-06",2011,"GDG",583,76,0,10,187
"325",703,1569,139,"2011-06-01",2011,"KBM",465,75,0,0,152
"326",704,1571,139,"2012-07-05",2012,"JDS",400,74,0,0,187
"327",705,1575,139,"2013-07-07",2013,"ROS",527,69,0,80,188
"328",706,1578,139,"2013-06-02",2013,"JJV",542,65,1,30,153
"329",707,1580,139,"2011-06-17",2011,"JJV",494,72,0,0,168
"330",717,1601,140,"2013-06-18",2013,"RRG",452,70,1,100,169
"331",718,1602,140,"2014-06-14",2014,"JDS",453,53,1,0,165
"332",719,1605,140,"2012-06-19",2012,"AEB",521,77,1,0,171
"333",720,1608,140,"2014-06-26",2014,"JDS",477,69,1,60,177
"334",721,1611,140,"2014-07-12",2014,"JDS",500,70,1,70,193
"335",722,1615,140,"2012-06-03",2012,"CLL",465,58,0,0,155
"336",723,1616,140,"2014-06-25",2014,"JJV",425,69,1,70,176
"337",724,1621,140,"2011-06-01",2011,"KBM",450,75,0,0,152
"338",725,1623,140,"2011-07-04",2011,"BSS",446,72,1,100,185
"339",726,1625,140,"2012-07-05",2012,"JDS",419,74,0,0,187
"340",727,1630,140,"2013-07-07",2013,"ROS",482,69,1,100,188
"341",728,1631,140,"2013-06-02",2013,"JJV",481,63,1,40,153
"342",729,1634,140,"2011-06-17",2011,"JJV",513,72,2,0,168
"343",730,1635,141,"2013-06-18",2013,"RRG",472,71,1,100,169
"344",731,1636,141,"2014-06-14",2014,"JDS",433,53,2,0,165
"345",732,1639,141,"2012-06-19",2012,"AEB",546,79,1,0,171
"346",733,1640,141,"2014-06-26",2014,"JDS",386,68,1,40,177
"347",734,1644,141,"2014-07-12",2014,"JDS",399,67,1,80,193
"348",735,1648,141,"2012-06-03",2012,"CLL",443,58,0,0,155
"349",736,1649,141,"2014-06-25",2014,"JJV",449,69,0,80,176
"350",737,1650,141,"2011-06-01",2011,"KBM",427,75,0,0,152
"351",738,1653,141,"2011-07-04",2011,"BSS",426,72,1,90,185
"352",739,1655,141,"2013-07-07",2013,"ROS",461,68,1,100,188
"353",740,1656,141,"2012-07-05",2012,"JDS",435,75,0,0,187
"354",741,1658,141,"2013-06-02",2013,"JJV",464,63,1,20,153
"355",742,1660,141,"2011-06-17",2011,"JJV",531,72,1,0,168
"356",743,1661,142,"2013-06-18",2013,"RRG",497,72,0,100,169
"357",744,1662,142,"2014-06-14",2014,"JDS",414,53,2,10,165
"358",745,1665,142,"2012-06-19",2012,"AEB",569,81,1,0,171
"359",746,1666,142,"2014-06-26",2014,"JDS",403,68,1,40,177
"360",747,1668,142,"2014-07-12",2014,"JDS",418,67,1,70,193
"361",748,1673,142,"2012-06-03",2012,"CLL",416,56,0,0,155
"362",749,1675,142,"2014-06-25",2014,"JJV",473,71,0,70,176
"363",750,1677,142,"2011-06-01",2011,"KBM",410,74,1,0,152
"364",751,1678,142,"2011-07-04",2011,"BSS",405,71,1,90,185
"365",752,1679,142,"2013-07-07",2013,"ROS",442,68,0,100,188
"366",753,1681,142,"2012-07-05",2012,"JDS",453,75,0,0,187
"367",754,1684,142,"2013-06-02",2013,"JJV",442,63,1,30,153
"368",755,1686,142,"2011-06-17",2011,"JJV",558,72,1,0,168
"369",756,1687,143,"2013-06-18",2013,"RRG",430,70,0,30,169
"370",757,1688,143,"2014-06-14",2014,"JDS",492,57,1,0,165
"371",758,1692,143,"2012-06-19",2012,"AEB",452,72,0,0,171
"372",759,1695,143,"2014-06-26",2014,"JDS",457,69,1,60,177
"373",760,1696,143,"2014-07-12",2014,"JDS",475,70,1,100,193
"374",761,1700,143,"2012-06-03",2012,"CLL",540,60,0,0,155
"375",762,1702,143,"2014-06-25",2014,"JJV",381,70,0,70,176
"376",763,1705,143,"2011-07-06",2011,"GDG",404,68,0,30,187
"377",764,1706,143,"2011-06-17",2011,"BSS",443,73,1,0,168
"378",765,1708,143,"2013-07-07",2013,"ROS",503,69,1,90,188
"379",766,1711,143,"2012-07-05",2012,"JDS",469,76,0,0,187
"380",767,1715,143,"2011-06-01",2011,"JJV",480,72,1,0,152
"381",768,1717,143,"2013-06-02",2013,"JJV",505,64,0,30,153
"382",769,1720,144,"2014-06-14",2014,"EVC",396,55,1,10,165
"383",770,1722,144,"2013-06-18",2013,"RRG",408,68,1,30,169
"384",771,1723,144,"2012-06-19",2012,"AEB",476,74,1,0,171
