nestID,plot,year,fate,clutch.completion,fledgefail,eggs,fledged,BHCO.eggs,GPS.E,GPS.N
12209,Owen-Putnam State Forest,2012,failed: unknown,6/3/2012,6/12/2012,3,0,0,512344,4352603
12210,Owen-Putnam State Forest,2012,FLEDGED,5/13/2012,6/6/2012,3,1,0,512364.6855,4352793.134
12211,Area 27,2012,failed: pred,6/4/2012,6/4/2012,4,0,0,640497.479,4317910.043
12212,Area 58,2012,failed: unknown,5/18/2012,5/20/2012,4,0,0,633864.664,4300440.104
12213,Spring Mill State Park,2012,FLEDGED,5/26/2012,6/15/2012,3,0,1,550328,4286811
12214,Spring Mill State Park,2012,FLEDGED,5/29/2012,6/19/2012,4,3,1,549828,4286673
12215,Spring Mill State Park,2012,failed: pred,5/31/2012,6/11/2012,4,0,0,549720,4286763
12216,Spring Mill State Park,2012,assumed fledged,5/29/2012,6/19/2012,3,0,3,549430,4286475
12217,Spring Mill State Park,2012,failed: pred,5/31/2012,6/18/2012,4,0,1,549935,4286326
12218,Spring Mill State Park,2012,failed: pred,5/16/2012,6/6/2012,4,0,0,550101,4286347
12219,Area 27,2012,failed: pred,6/3/2012,6/14/2012,4,0,1,640497.0231,4318027.662
12220,Area 7,2012,failed: pred,6/3/2012,6/26/2012,3,0,0,635434.7208,4321107.528
12221,Area 7,2012,failed: pred,6/2/2012,6/5/2012,4,0,0,634993.7723,4321053.738
12222,Area 7,2012,failed: pred,6/3/2012,6/16/2012,3,0,0,634994.392,4321164.46
12223,Area 7,2012,FLEDGED,6/4/2012,6/28/2012,3,3,0,634889.8856,4321206.932
12225,Seed Tick,2012,assumed fledged,5/11/2012,6/4/2012,4,2,0,509633,4289986
12226,Area 58,2012,failed: pred,5/21/2012,6/6/2012,4,0,0,633849.0155,4300646.253
12227,Area 7,2012,failed: pred,5/31/2012,6/16/2012,2,0,0,634949.8143,4321263.594
12228,Area 7,2012,FLEDGED,5/19/2012,6/12/2012,4,3,1,635257.9647,4321242.241
12229,Area 58,2012,failed: pred,6/4/2012,6/18/2012,4,0,0,633925.8829,4300864.694
12230,First Creek,2012,failed: pred,6/4/2012,6/24/2012,3,0,1,508571,4302523
12231,Sulphur Creek,2012,assumed fledged,6/1/2012,6/25/2012,4,2,0,522487,4303517
12232,Sulphur Creek,2012,failed: unknown,6/6/2012,6/4/2012,1,0,0,522531,4303695
12233,McCormick's Creek State Park,2012,force fledged,6/2/2012,6/27/2012,2,2,0,524420,4350240
12234,Owen-Putnam State Forest,2012,failed: pred,5/31/2012,6/9/2012,3,0,0,512195,4352722
12235,Owen-Putnam State Forest,2012,failed: pred,6/8/2012,6/18/2012,4,0,0,512471,4352487
12236,Martin State Forest,2012,failed: pred,6/4/2012,6/17/2012,4,0,1,512008,4313488
12237,Area 27,2012,failed: pred,6/7/2012,6/28/2012,3,0,0,640747.92,4317826.334
12238,Area 27,2012,failed: unknown,6/4/2012,6/5/2012,4,0,0,640541.5976,4317873.366
12239,Area 27,2012,FLEDGED,5/19/2012,6/11/2012,4,3,0,640539.2864,4318256.282
12240,Area 41,2012,FLEDGED,6/2/2012,6/26/2012,2,2,0,641126.4895,4310110.654
12241,East Bogs,2012,failed: pred,5/30/2012,6/19/2012,4,0,0,514083,4293334
12242,East Bogs,2012,FLEDGED,5/30/2012,6/19/2012,4,2,0,514627,4293150
12243,Martin State Forest,2012,assumed fledged,5/22/2012,6/12/2012,3,3,0,512478,4313421
12244,McCormick's Creek State Park,2012,FLEDGED,5/26/2012,6/20/2012,2,1,1,524691,4350568
12245,McCormick's Creek State Park,2012,assumed fledged,5/30/2012,6/23/2012,3,3,0,524818,4350620
12246,Area 27,2012,failed: pred,6/6/2012,6/11/2012,4,0,0,640646.7044,4317884.258
12247,Area 41,2012,failed: pred,6/7/2012,6/18/2012,3,0,0,641361.063,4310338.3
12249,Seed Tick,2012,failed: pred,5/21/2012,6/9/2012,3,0,0,510899,4290024
12251,Martin State Forest,2012,failed: pred,6/9/2012,7/1/2012,4,0,3,512582,4313599
12252,Martin State Forest,2012,force fledged,6/4/2012,6/28/2012,2,1,1,512521,4313799
12253,Martin State Forest,2012,failed: pred,6/7/2012,6/13/2012,3,0,0,512394,4313993
12254,Martin State Forest,2012,assumed fledged,6/7/2012,7/1/2012,4,4,0,512544,4313473
12255,Martin State Forest,2012,failed: unknown,6/11/2012,6/20/2012,4,0,2,512470,4313361
12256,Area 58,2012,assumed fledged,5/20/2012,6/12/2012,2,2,0,634161.1593,4300274.284
12258,McCormick's Creek State Park,2012,failed: pred,6/11/2012,6/25/2012,5,0,2,524573,4350436
12259,Area 27,2012,failed: pred,6/10/2012,6/11/2012,3,0,1,640622.5171,4318036.079
12260,Owen-Putnam State Forest,2012,failed: pred,6/9/2012,6/20/2012,3,0,0,512557,4352698
12261,East Bogs,2012,assumed fledged,6/8/2012,7/2/2012,2,2,0,514429,4293435
12262,Seed Tick,2012,FLEDGED,5/15/2012,6/7/2012,2,2,0,510634,4289318
12263,Area 7,2012,failed: pred,6/10/2012,6/12/2012,4,0,0,635293.7544,4321690.194
12264,First Creek,2012,failed: pred,5/25/2012,6/12/2012,1,0,0,508640,4302793
12265,McCormick's Creek State Park,2012,failed: pred,6/6/2012,6/25/2012,3,0,0,524724,4350497
12266,Spring Mill State Park,2012,failed: pred,6/7/2012,6/20/2012,3,0,0,549885,4286774
12267,Spring Mill State Park,2012,failed: pred,5/30/2012,6/14/2012,3,0,1,549461,4286595
12268,Spring Mill State Park,2012,failed: pred,6/11/2012,6/18/2012,2,0,0,550103,4286487
12270,Owen-Putnam State Forest,2012,failed: pred,6/12/2012,6/16/2012,2,0,0,512101,4352574
12271,Owen-Putnam State Forest,2012,failed: pred,6/14/2012,6/14/2012,4,0,0,513043,4352733
12272,Owen-Putnam State Forest,2012,failed: pred,6/10/2012,7/1/2012,2,0,0,512313,4352828
12273,Owen-Putnam State Forest,2012,failed: pred,6/12/2012,6/14/2012,3,0,0,512285,4352641
12274,Owen-Putnam State Forest,2012,failed: pred,6/15/2012,6/19/2012,3,0,2,512280,4352794
12275,Area 58,2012,failed: pred,6/12/2012,6/19/2012,2,0,0,634186.5577,4300547.144
12276,Spring Mill State Park,2012,failed: pred,5/30/2012,6/18/2012,4,0,0,550056.8685,4286449.681
12277,Area 7,2012,failed: pred,6/16/2012,6/24/2012,3,0,0,635036.9415,4320983.509
12279,Area 27,2012,FLEDGED,6/9/2012,7/3/2012,4,3,0,640267.0634,4318218.911
12280,Spring Mill State Park,2012,FLEDGED,6/16/2012,7/9/2012,4,1,2,545285,4286736
12282,Area 27,2012,failed: abandoned,5/29/2012,5/29/2012,0,0,1,640597.0401,4317923.226
12283,Area 58,2012,failed: pred,6/22/2012,7/2/2012,4,0,2,633926.4738,4300651.46
12285,Area 27,2012,failed: human,6/17/2012,6/25/2012,3,0,1,640588.2732,4318031.68
12286,Area 7,2012,failed: pred,6/19/2012,7/6/2012,3,0,0,635172.1273,4321161.516
12287,Area 27,2012,assumed fledged,6/17/2012,7/11/2012,3,2,1,640338.4217,4318032.597
12288,Area 27,2012,FLEDGED,6/17/2012,7/10/2012,3,2,0,640672.8163,4317865.062
12289,Area 27,2012,failed: pred,6/4/2012,6/18/2012,4,0,0,640158.6286,4317987.152
12290,Sulphur Creek,2012,failed: pred,6/14/2012,6/15/2012,1,0,0,522677,4304094
12291,Area 58,2012,failed: pred,6/19/2012,6/19/2012,4,0,3,634183.5786,4300430.823
12292,Area 27,2012,failed: pred,6/17/2012,6/20/2012,4,0,0,640113.4761,4318261.439
12293,McCormick's Creek State Park,2012,FLEDGED,6/10/2012,7/4/2012,3,1,0,524550,4350041
12294,McCormick's Creek State Park,2012,failed: abandoned,6/5/2012,6/25/2012,1,0,0,524610,4350139
12295,McCormick's Creek State Park,2012,assumed fledged,6/14/2012,7/7/2012,3,3,0,524494,4350823
12296,McCormick's Creek State Park,2012,failed: pred,6/5/2012,6/25/2012,4,0,0,524592,4350868
12298,Spring Mill State Park,2012,FLEDGED,6/16/2012,7/9/2012,3,3,0,550186,4286591
12299,Spring Mill State Park,2012,failed: pred,6/13/2012,7/2/2012,3,0,0,550041,4286408
12300,Spring Mill State Park,2012,failed: pred,6/21/2012,7/9/2012,2,0,0,550001,4286747
12301,Spring Mill State Park,2012,failed: pred,6/20/2012,6/20/2012,4,0,0,549668,4286348
12302,Spring Mill State Park,2012,assumed fledged,6/4/2012,6/24/2012,2,0,1,550075,4286295
12303,Area 27,2012,failed: pred,6/20/2012,7/6/2012,3,0,0,640677.7747,4317887.883
12305,First Creek,2012,failed: pred,6/19/2012,7/6/2012,0,0,0,508583,4302625
12306,Owen-Putnam State Forest,2012,failed: pred,6/22/2012,6/22/2012,4,0,0,512122,4352354
12308,Owen-Putnam State Forest,2012,failed: pred,6/21/2012,6/21/2012,2,0,0,512330,4352623
12310,East Bogs,2012,failed: pred,6/14/2012,7/2/2012,3,0,0,513889,4293502
12311,Martin State Forest,2012,failed: pred,6/22/2012,6/23/2012,3,0,0,512025,4313445
12312,Sulphur Creek,2012,failed: pred,6/19/2012,7/9/2012,3,0,0,522463,4303647
12313,Spring Mill State Park,2012,failed: pred,7/7/2012,7/6/2012,3,0,1,549547,4286578
12314,Spring Mill State Park,2012,failed: pred,6/16/2012,7/10/2012,4,0,1,549290,4286356
12315,Seed Tick,2012,failed: pred,6/22/2012,7/8/2012,2,0,2,510906,4290021
12316,McCormick's Creek State Park,2012,failed: pred,6/21/2012,6/27/2012,3,0,0,524725,4350337
12317,Area 7,2012,failed: pred,6/24/2012,6/30/2012,4,0,0,635393.6918,4321451.908
12318,Area 27,2012,failed: pred,6/26/2012,6/26/2012,4,0,0,640593.2998,4318447.509
12319,Area 27,2012,failed: pred,6/25/2012,7/10/2012,3,0,1,640558.5245,4317986.522
12320,Area 27,2012,assumed fledged,6/12/2012,7/6/2012,2,0,1,640594.7514,4318121.117
12321,Spring Mill State Park,2012,failed: pred,6/26/2012,7/9/2012,4,0,2,549634,4286683
12322,Area 27,2012,failed: pred,6/19/2012,7/9/2012,2,0,1,640666.8676,4318177.593
12323,Spring Mill State Park,2012,failed: pred,6/24/2012,7/9/2012,3,0,0,549456,4286627
12325,Area 41,2012,FLEDGED,6/22/2012,7/16/2012,3,3,0,641264.7001,4310284.785
12326,Area 58,2012,failed: pred,6/24/2012,7/2/2012,4,0,1,633982.2721,4300410.725
12327,Spring Mill State Park,2012,failed: pred,6/13/2012,7/9/2012,3,0,0,550275,4286499
12328,East Bogs,2012,failed: pred,6/25/2012,7/15/2012,3,0,0,514010,4293651
12329,McCormick's Creek State Park,2012,FLEDGED,6/9/2012,7/3/2012,4,3,1,524220,4350301
12331,McCormick's Creek State Park,2012,failed: pred,6/23/2012,7/14/2012,3,0,1,524481,4350711
12334,Seed Tick,2012,failed: pred,6/24/2012,7/3/2012,2,0,0,510830,4290106
12336,Area 27,2012,FLEDGED,6/4/2012,6/28/2012,4,2,0,640525.3052,4318083.039
12337,Area 27,2012,failed: abandoned,7/3/2012,7/23/2012,2,0,0,640400,4318251
12338,Area 27,2012,failed: pred,6/21/2012,7/6/2012,2,0,0,640331.692,4318099.819
12339,Area 27,2012,FLEDGED,6/4/2012,6/27/2012,4,2,1,640528.4922,4318333.09
12341,Area 7,2012,failed: pred,6/22/2012,7/15/2012,3,0,0,635369.0102,4320949.507
12342,McCormick's Creek State Park,2012,FLEDGED,6/4/2012,6/28/2012,4,4,0,524332,4349964
12343,McCormick's Creek State Park,2012,failed: pred,6/26/2012,7/2/2012,3,0,0,524170,4349992
12344,Owen-Putnam State Forest,2012,FLEDGED,6/23/2012,7/17/2012,3,3,0,512484,4352281
12345,Owen-Putnam State Forest,2012,failed: pred,6/23/2012,7/11/2012,3,0,0,512977,4352744
12346,Area 58,2012,failed: pred,6/20/2012,7/9/2012,4,0,1,634011.3972,4300859.393
12347,Martin State Forest,2012,failed: pred,6/29/2012,7/1/2012,3,0,1,512486,4313436
12348,Spring Mill State Park,2012,assumed fledged,6/29/2012,7/24/2012,2,1,0,550052,4286299
12349,Sulphur Creek,2012,FLEDGED,6/26/2012,7/19/2012,2,2,0,522737,4304098
12350,East Bogs,2012,failed: pred,6/26/2012,7/2/2012,3,0,0,514118,4293690
12351,East Bogs,2012,failed: pred,6/29/2012,7/18/2012,2,0,0,513924,4293591
12352,McCormick's Creek State Park,2012,failed: pred,6/28/2012,7/9/2012,1,0,2,524905,4350398
12353,McCormick's Creek State Park,2012,failed: abandoned,6/30/2012,7/4/2012,1,0,1,524500,4350292
12354,Owen-Putnam State Forest,2012,failed: pred,6/30/2012,7/8/2012,2,0,0,512813,4352710
12355,Owen-Putnam State Forest,2012,failed: pred,6/25/2012,7/15/2012,3,0,0,512572,4352648
12356,Owen-Putnam State Forest,2012,failed: pred,6/30/2012,7/4/2012,2,0,0,512360,4352573
12357,Owen-Putnam State Forest,2012,assumed fledged,6/22/2012,7/17/2012,3,3,0,512306,4352470
12358,Owen-Putnam State Forest,2012,FLEDGED,6/27/2012,7/21/2012,3,3,0,512340,4352504
12359,Sulphur Creek,2012,failed: pred,6/22/2012,7/12/2012,2,0,0,522800,4304303
12360,Spring Mill State Park,2012,failed: pred,7/4/2012,7/5/2012,4,0,0,549717,4286425
12361,Owen-Putnam State Forest,2012,failed: pred,6/26/2012,7/19/2012,2,0,0,512660,4352749
12362,East Bogs,2012,failed: pred,7/2/2012,7/4/2012,1,0,0,514399,4293630
12363,Owen-Putnam State Forest,2012,failed: pred,6/16/2012,7/8/2012,2,0,0,512521,4352699
12364,McCormick's Creek State Park,2012,FLEDGED,7/4/2012,7/28/2012,2,2,0,524323,4350124
12366,Area 7,2012,failed: pred,7/4/2012,7/6/2012,3,0,1,635442.9434,4321245.496
12367,Area 7,2012,FLEDGED,6/24/2012,7/18/2012,4,2,0,635036.3736,4321061.057
12368,Area 7,2012,failed: human,6/29/2012,7/16/2012,3,0,0,635356.3714,4320936.56
12369,Area 7,2012,assumed fledged,6/17/2012,7/11/2012,4,1,0,635067.64,4321204.927
12370,Area 7,2012,failed: pred,7/6/2012,7/15/2012,3,0,0,635394.4981,4321247.221
12371,Area 7,2012,failed: pred,7/5/2012,7/14/2012,2,0,0,634933.1974,4321619.56
12372,McCormick's Creek State Park,2012,assumed fledged,7/3/2012,7/27/2012,3,2,0,524323,4350124
12373,McCormick's Creek State Park,2012,force fledged,6/16/2012,7/9/2012,3,2,1,523990,4349858
12374,McCormick's Creek State Park,2012,failed: pred,7/4/2012,7/14/2012,4,0,1,524851,4350440
12375,Area 27,2012,FLEDGED,7/6/2012,7/30/2012,3,3,0,640691.604,4318002.761
12376,Area 27,2012,FLEDGED,7/7/2012,7/31/2012,3,1,0,640613.3276,4318007.003
12377,Area 7,2012,FLEDGED,7/8/2012,8/2/2012,3,3,0,635263.9906,4321560.185
12379,Area 7,2012,failed: pred,7/7/2012,7/10/2012,2,0,0,635326.9594,4321117.911
12380,Owen-Putnam State Forest,2012,failed: pred,6/23/2012,7/12/2012,1,0,0,512649,4352287
12381,McCormick's Creek State Park,2012,assumed fledged,7/7/2012,7/31/2012,2,2,0,524727,4350327
12382,Seed Tick,2012,failed: pred,7/8/2012,7/22/2012,3,0,0,510536.2405,4290083.304
12383,Seed Tick,2012,failed: pred,7/10/2012,7/12/2012,2,0,0,509557,4289971
12384,Sulphur Creek,2012,failed: pred,7/13/2012,7/13/2012,2,0,0,522463,4304018
12385,Sulphur Creek,2012,failed: pred,7/1/2012,7/22/2012,3,0,0,522759,4303631
12386,Area 27,2012,failed: unknown,7/13/2012,7/19/2012,4,0,0,640620.1443,4318260.199
12388,Area 27,2012,failed: unknown,7/10/2012,7/10/2012,4,0,0,640251.3819,4318160.055
12389,Area 27,2012,FLEDGED,7/9/2012,8/2/2012,2,2,0,640408.5113,4318359.872
12391,Area 27,2012,failed: pred,7/8/2012,7/12/2012,3,0,0,640774.8153,4317934.858
12392,Area 7,2012,failed: abandoned,7/10/2012,7/12/2012,3,0,0,635227.3041,4321060.332
12393,Martin State Forest,2012,failed: pred,7/8/2012,7/23/2012,3,0,0,511947,4313843
12394,Martin State Forest,2012,failed: abandoned,7/10/2012,7/25/2012,3,0,0,512440,4313956
12395,Martin State Forest,2012,failed: abandoned,7/10/2012,7/31/2012,1,0,0,512673,4313576
12396,McCormick's Creek State Park,2012,assumed fledged,7/13/2012,8/6/2012,3,2,0,524225,4350290
12397,McCormick's Creek State Park,2012,failed: pred,7/10/2012,7/21/2012,2,0,0,524669,4350341
12398,McCormick's Creek State Park,2012,failed: pred,7/10/2012,7/11/2012,3,0,0,524357,4399940
12399,Area 41,2012,FLEDGED,7/6/2012,7/28/2012,2,2,0,641269.2433,4310357.511
12401,Owen-Putnam State Forest,2012,assumed fledged,7/10/2012,8/4/2012,2,2,0,512367,4352804
12402,Owen-Putnam State Forest,2012,failed: pred,7/8/2012,8/2/2012,3,0,0,512440,4352855
12403,Owen-Putnam State Forest,2012,failed: pred,7/7/2012,7/26/2012,3,0,0,512483,4352656
12406,Spring Mill State Park,2012,failed: pred,6/26/2012,7/14/2012,2,0,0,549431,4286382
12407,McCormick's Creek State Park,2012,assumed fledged,7/1/2012,7/25/2012,4,1,0,524190,4350539
12409,Area 27,2012,UNKNOWN,7/14/2012,8/3/2012,2,NA,0,640341,4318192
12410,East Bogs,2012,assumed fledged,7/5/2012,7/28/2012,3,2,0,514220.6331,4293803.665
12411,McCormick's Creek State Park,2012,failed: pred,7/14/2012,7/22/2012,1,0,0,524872,4350153
12412,Seed Tick,2012,failed: pred,7/13/2012,8/2/2012,4,0,0,509464,4290084
12413,Area 27,2012,failed: pred,7/19/2012,7/27/2012,3,0,0,640625.8449,4317952.54
12414,Owen-Putnam State Forest,2012,assumed fledged,7/11/2012,8/4/2012,3,2,0,512363,4352962
12416,Area 27,2012,failed: pred,7/22/2012,7/26/2012,3,0,0,640728.3721,4317901.59
12417,Area 7,2012,failed: abandoned,7/21/2012,7/22/2012,1,0,0,635224.1402,4321268.198
12418,Area 7,2012,UNKNOWN,7/19/2012,8/2/2012,3,NA,0,635475,4321282
12419,McCormick's Creek State Park,2012,failed: pred,7/20/2012,8/1/2012,1,0,0,524872,4350469
12420,McCormick's Creek State Park,2012,failed: pred,7/10/2012,7/31/2012,2,0,0,524752,4350665
12421,Area 27,2012,failed: pred,7/25/2012,7/26/2012,4,0,0,640691.7322,4317917.881
12422,Spring Mill State Park,2012,failed: pred,7/22/2012,8/2/2012,3,0,0,549829,4286462
12423,McCormick's Creek State Park,2012,assumed fledged,7/13/2012,8/6/2012,2,2,0,524559,4350010
12424,McCormick's Creek State Park,2012,UNKNOWN,7/27/2012,8/3/2012,3,0,0,524310,4350158
12425,McCormick's Creek State Park,2012,FLEDGED,7/10/2012,8/1/2012,3,3,0,524545,4350413
12426,Area 27,2012,UNKNOWN,7/14/2012,8/3/2012,4,NA,0,640794,4317706
12428,Area 7,2012,UNKNOWN,8/2/2012,8/2/2012,4,NA,0,635016,4321124
131,McCormick's Creek State Park,2013,failed: pred,5/8/2013,5/29/2013,4,0,4,524551,4350533
132,Martin State Forest,2013,failed: pred,5/6/2013,5/27/2013,3,0,4,512568,4313350
133,Martin State Forest,2013,failed: pred,5/5/2013,5/27/2013,1,0,3,512591,4313465
134,Area 27,2013,failed: pred,5/9/2013,5/20/2013,4,0,1,640196,4318138
135,Area 27,2013,failed: pred,5/7/2013,5/20/2013,4,0,1,640271,4318129
136,Owen-Putnam State Forest,2013,failed: pred,5/6/2013,5/23/2013,2,0,2,512568,4352657
137,Owen-Putnam State Forest,2013,FLEDGED,5/7/2013,5/30/2013,3,2,0,512457,4352643
138,Owen-Putnam State Forest,2013,FLEDGED,5/7/2013,5/31/2013,4,4,0,512819,4352775
139,Owen-Putnam State Forest,2013,failed: pred,5/10/2013,5/26/2013,2,0,2,512402,4352394
1310,Area 41,2013,failed: pred,5/9/2013,5/15/2013,3,0,3,641371,4310373
1311,Spring Mill State Park,2013,failed: pred,5/8/2013,6/1/2013,3,0,2,549282,4286341
1312,Spring Mill State Park,2013,failed: pred,5/9/2013,5/20/2013,4,0,2,549584,4286488
1313,Spring Mill State Park,2013,failed: pred,5/9/2013,5/16/2013,2,0,2,549571,4286375
1314,Spring Mill State Park,2013,FLEDGED,5/8/2013,5/28/2013,1,0,3,549711,4286474
1315,Sulphur Creek,2013,failed: pred,5/8/2013,5/15/2013,4,0,0,522563,4303788
1316,Area 7,2013,failed: pred,5/10/2013,5/11/2013,4,0,3,635078,4321206
1317,Seed Tick,2013,failed: pred,5/8/2013,5/30/2013,3,0,3,510690,4290058
1318,McCormick's Creek State Park,2013,failed: unknown,5/10/2013,5/28/2013,2,0,1,524570,4350259
1319,McCormick's Creek State Park,2013,failed: pred,5/12/2013,5/17/2013,4,0,2,524732,4350503
1320,McCormick's Creek State Park,2013,failed: pred,5/9/2013,5/17/2013,3,0,1,524624,4350736
1321,McCormick's Creek State Park,2013,failed: weather,5/13/2013,6/6/2013,2,0,3,524574,4350417
1322,McCormick's Creek State Park,2013,FLEDGED,5/8/2013,6/1/2013,5,2,1,524422,4350401
1323,McCormick's Creek State Park,2013,failed: pred,5/10/2013,5/9/2013,4,0,0,524528,4350420
1324,McCormick's Creek State Park,2013,FLEDGED,5/9/2013,6/3/2013,3,2,2,524797,4350023
1325,McCormick's Creek State Park,2013,failed: pred,5/11/2013,6/3/2013,4,0,5,524862,4350250
1326,McCormick's Creek State Park,2013,failed: pred,5/12/2013,5/25/2013,4,0,2,524778,4350356
1327,McCormick's Creek State Park,2013,failed: pred,5/10/2013,5/13/2013,1,0,3,524248,4350367
1328,McCormick's Creek State Park,2013,failed: pred,5/8/2013,5/13/2013,4,0,4,524718,4350408
1329,McCormick's Creek State Park,2013,FLEDGED,5/11/2013,6/4/2013,4,4,1,524654,4350494
1330,Spring Mill State Park,2013,failed: pred,5/11/2013,5/16/2013,4,0,2,549256,4286754
1331,Seed Tick,2013,failed: pred,5/10/2013,5/17/2013,4,0,0,509487,4290247
1332,Seed Tick,2013,failed: pred,5/10/2013,5/17/2013,4,0,1,509547,4290140
1333,Area 27,2013,failed: pred,5/11/2013,6/1/2013,3,0,1,640448,4317905
1334,Area 27,2013,failed: pred,5/8/2013,5/17/2013,4,0,1,640660,4318203
1335,McCormick's Creek State Park,2013,FLEDGED,5/10/2013,6/4/2013,3,2,2,524475,4350187
1336,Area 27,2013,FLEDGED,5/11/2013,6/5/2013,2,1,1,640347,4318204
1337,McCormick's Creek State Park,2013,failed: pred,5/12/2013,6/5/2013,4,0,0,524174,4350001
1338,McCormick's Creek State Park,2013,FLEDGED,5/9/2013,5/29/2013,4,4,1,524497,4350295
1339,Area 58,2013,failed: pred,5/12/2013,5/30/2013,4,0,0,633978,4300687
1340,Martin State Forest,2013,failed: pred,5/12/2013,6/1/2013,4,0,3,512486,4313490
1341,Martin State Forest,2013,FLEDGED,5/16/2013,6/2/2013,3,2,2,512677,4313404
1342,Martin State Forest,2013,failed: pred,5/13/2013,5/27/2013,3,0,2,512663,4313517
1343,Martin State Forest,2013,failed: unknown,5/11/2013,6/2/2013,4,0,2,512521,4313594
1344,Martin State Forest,2013,FLEDGED,5/11/2013,6/4/2013,3,2,3,512469,4313875
1345,East Bogs,2013,failed: pred,5/11/2013,5/14/2013,3,0,0,514552,4293564
1346,Martin State Forest,2013,failed: pred,5/11/2013,5/22/2013,3,0,1,511993,4313314
1347,Sulphur Creek,2013,failed: pred,5/16/2013,5/16/2013,1,0,0,522543,4304071
1349,Owen-Putnam State Forest,2013,assumed fledged,5/11/2013,6/3/2013,4,3,0,512605,4352764
1350,Owen-Putnam State Forest,2013,FLEDGED,5/12/2013,6/4/2013,4,4,0,512644,4352848
1351,Owen-Putnam State Forest,2013,FLEDGED,5/8/2013,6/1/2013,3,2,2,512297,4352367
1352,Owen-Putnam State Forest,2013,FLEDGED,5/14/2013,6/7/2013,4,4,1,512189,4352382
1353,Owen-Putnam State Forest,2013,FLEDGED,5/12/2013,6/4/2013,4,4,0,512635,4352381
1354,Owen-Putnam State Forest,2013,failed: weather,5/11/2013,5/11/2013,2,0,1,512189,4352381
1355,Area 7,2013,assumed fledged,5/13/2013,6/3/2013,4,0,2,635446,4321392
1356,Area 7,2013,FLEDGED,5/12/2013,6/5/2013,2,2,0,635378,4321507
1357,Area 7,2013,FLEDGED,5/12/2013,6/5/2013,4,2,1,635327,4321350
1358,Area 7,2013,failed: pred,5/13/2013,5/22/2013,4,0,0,635236,4321810
1359,Area 7,2013,FLEDGED,5/18/2013,6/11/2013,4,4,0,635514,4321402
1360,Area 7,2013,failed: pred,5/13/2013,6/6/2013,4,0,0,635426,4321704
1361,Area 7,2013,failed: pred,5/13/2013,5/14/2013,1,0,1,635466,4321262
1362,Area 7,2013,failed: pred,5/13/2013,6/1/2013,4,0,0,635380,4321633
1363,Spring Mill State Park,2013,FLEDGED,5/11/2013,6/4/2013,4,4,0,550200,4286823
1364,Spring Mill State Park,2013,failed: pred,5/12/2013,5/16/2013,4,0,1,549898,4286884
1365,Area 27,2013,failed: pred,5/13/2013,5/17/2013,2,0,0,640345,4318133
1366,Area 27,2013,FLEDGED,5/14/2013,6/7/2013,4,4,0,640416,4318205
1367,Area 41,2013,FLEDGED,5/24/2013,6/17/2013,4,4,0,640895,4310444
1368,Area 27,2013,FLEDGED,5/13/2013,6/5/2013,3,3,1,640478,4318169
1369,Area 27,2013,failed: pred,5/11/2013,5/14/2013,3,0,1,640155,4317942
1370,Area 27,2013,FLEDGED,5/12/2013,6/6/2013,3,3,1,640509,4318082
1371,Area 27,2013,failed: abandoned,5/11/2013,5/21/2013,3,0,1,640337,4317846
1372,Area 27,2013,FLEDGED,5/17/2013,6/8/2013,4,2,1,640519,4318025
1373,Area 27,2013,failed: pred,5/13/2013,5/26/2013,4,0,1,640259,4318035
1374,Area 27,2013,failed: pred,5/9/2013,5/23/2013,4,0,0,640610,4317834
1376,McCormick's Creek State Park,2013,failed: pred,5/5/2013,5/29/2013,4,0,0,524361,4349969
1377,Sulphur Creek,2013,failed: pred,5/15/2013,5/15/2013,2,0,0,522462,4304128
1378,First Creek,2013,failed: pred,5/10/2013,6/1/2013,1,0,3,508277,4301996
1379,First Creek,2013,failed: pred,5/13/2013,6/1/2013,4,0,0,508551,4302670
1380,McCormick's Creek State Park,2013,FLEDGED,5/16/2013,6/6/2013,2,0,3,524506,4350855
1381,McCormick's Creek State Park,2013,failed: pred,5/12/2013,5/17/2013,4,0,3,524381,4350862
1382,McCormick's Creek State Park,2013,failed: pred,5/14/2013,6/3/2013,4,0,0,524468,4350021
1383,McCormick's Creek State Park,2013,FLEDGED,5/12/2013,6/5/2013,4,1,3,524854,4350445
1384,Area 58,2013,FLEDGED,5/12/2013,6/5/2013,4,2,2,634152,4300296
1385,Area 58,2013,FLEDGED,5/13/2013,6/7/2013,4,3,0,634098,4300715
1386,Area 41,2013,FLEDGED,5/22/2013,6/15/2013,2,2,1,641343,4310322
1388,Martin State Forest,2013,failed: human,5/17/2013,5/27/2013,3,0,1,512054,4313907
1389,Area 7,2013,FLEDGED,5/13/2013,6/7/2013,3,3,0,635234,4321141
1390,Area 7,2013,failed: pred,5/14/2013,6/7/2013,4,0,0,634912,4321183
1391,Area 7,2013,failed: pred,5/15/2013,5/16/2013,4,0,0,634886,4321150
1393,Owen-Putnam State Forest,2013,FLEDGED,5/14/2013,6/7/2013,4,4,0,512190,4352805
1394,Area 27,2013,failed: abandoned,5/17/2013,5/15/2013,4,0,0,640471,4318270
1395,Area 27,2013,failed: pred,5/16/2013,5/18/2013,4,0,0,640209,4318008
1396,Area 27,2013,FLEDGED,5/13/2013,6/2/2013,5,4,0,640656,4318080
